# تنسيق سجل الوصول
192.168.1.100 - admin [15/Jan/2024:08:30:15 +0300] "GET /admin/dashboard HTTP/1.1" 200 15432 "https://admin.hostingsystem.com/" "Mozilla/5.0" 0.045
203.0.113.5 - client45 [15/Jan/2024:09:15:45 +0300] "POST /api/login HTTP/1.1" 401 125 "https://app.hostingsystem.com/login" "Mozilla/5.0" 0.012
192.168.1.150 - support3 [15/Jan/2024:10:20:33 +0300] "GET /api/tickets/789 HTTP/1.1" 200 8765 "https://support.hostingsystem.com/" "Mozilla/5.0" 0.023
185.220.101.5 - - [15/Jan/2024:14:30:55 +0300] "POST /api/login HTTP/1.1" 429 89 "-" "python-requests/2.28.2" 0.008
192.168.1.100 - admin [15/Jan/2024:15:45:22 +0300] "PUT /api/security/policy HTTP/1.1" 204 0 "https://admin.hostingsystem.com/security" "Mozilla/5.0" 0.078

# Schema: IP - User [Timestamp] "Request" Status Size "Referer" "UserAgent" ResponseTime{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/dashboard.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 00:29:47"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/ExecutiveDashboard.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 01:45:38"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/ExecutiveDashboard.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 01:47:08"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/ExecutiveDashboard.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 01:47:08"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/ExecutiveDashboard.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 01:47:10"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/ExecutiveDashboard.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 01:47:10"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/ExecutiveDashboard.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 01:47:10"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/ExecutiveDashboard.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 01:47:11"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/ExecutiveDashboard.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 01:47:11"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/ExecutiveDashboard.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 01:47:11"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/ExecutiveDashboard.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 01:47:11"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/ExecutiveDashboard.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 01:47:12"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/ExecutiveDashboard.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 01:47:30"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/ExecutiveDashboard.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 01:47:30"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/ExecutiveDashboard.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 01:47:41"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/ExecutiveDashboard.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 01:47:41"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/roles-permissions.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 01:49:42"}
{"user_id":12,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/?page=reports-archive","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 01:49:44"}
{"user_id":12,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/?page=reports-archive","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 01:49:45"}
{"user_id":12,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/?page=reports-archive","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 01:52:04"}
{"user_id":12,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/?page=reports-archive","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 01:52:06"}
{"user_id":12,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/?page=reports-archive","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 01:52:08"}
{"user_id":12,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/?page=reports-archive","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 01:54:25"}
{"user_id":12,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/?page=reports-archive","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 01:54:26"}
{"user_id":12,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/?page=reports-archive","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 01:54:27"}
{"user_id":12,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/?page=reports-archive","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 01:54:27"}
{"user_id":12,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/?page=reports-archive","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 01:54:27"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/roles-permissions.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 01:54:43"}
{"user_id":12,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/?page=reports-archive","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 01:56:15"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/ExecutiveDashboard.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 01:56:25"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/ExecutiveDashboard.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 01:56:25"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/ExecutiveDashboard.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 01:56:26"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/ExecutiveDashboard.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 01:56:26"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/ExecutiveDashboard.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 01:56:27"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/ExecutiveDashboard.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 01:56:27"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/ExecutiveDashboard.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 01:56:27"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/ExecutiveDashboard.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 01:56:27"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/ExecutiveDashboard.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 01:57:35"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/ExecutiveDashboard.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 01:57:35"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/ExecutiveDashboard.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 01:57:36"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/ExecutiveDashboard.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 01:57:36"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/ExecutiveDashboard.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 01:57:37"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/ExecutiveDashboard.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 01:57:37"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/ExecutiveDashboard.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 01:57:39"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/ExecutiveDashboard.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 01:57:39"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/ExecutiveDashboard.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 01:58:49"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/ExecutiveDashboard.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 01:58:49"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/ExecutiveDashboard.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 01:58:51"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/ExecutiveDashboard.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 01:58:51"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/ExecutiveDashboard.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 01:58:51"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/ExecutiveDashboard.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 01:58:51"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/ExecutiveDashboard.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 01:58:52"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/ExecutiveDashboard.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 01:58:52"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/ExecutiveDashboard.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 01:58:52"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/ExecutiveDashboard.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 01:58:52"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/ExecutiveDashboard.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 01:58:53"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/ExecutiveDashboard.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 01:58:53"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/roles-permissions.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 01:59:44"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/ExecutiveDashboard.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 01:59:51"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/ExecutiveDashboard.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 01:59:51"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/ExecutiveDashboard.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 01:59:52"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/ExecutiveDashboard.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 01:59:52"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/ExecutiveDashboard.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 02:00:03"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/ExecutiveDashboard.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 02:00:03"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/ExecutiveDashboard.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 02:00:05"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/ExecutiveDashboard.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 02:00:05"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/ExecutiveDashboard.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 02:00:05"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/ExecutiveDashboard.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 02:00:05"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/roles-permissions.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 02:04:45"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/roles-permissions.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 02:09:46"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/roles-permissions.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 02:14:47"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/roles-permissions.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 02:19:48"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/roles-permissions.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 02:24:49"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/roles-permissions.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 02:29:50"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/roles-permissions.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 02:34:51"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/roles-permissions.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 02:39:52"}
{"user_id":1,"page":"\/Hosting-Security\/pages\/admin\/ManagerHostingSecurity\/admin-panel\/pages\/roles-permissions.php","ip":"::1","user_agent":"Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/145.0.0.0 Safari\/537.36","method":"GET","timestamp":"2026-03-01 02:44:53"}
